archived_url,article_url,id,language,media_name,media_url,publish_date,title,url
https://web.archive.org/web/20240213012054/https://www.enca.com/business/court-orders-netherlands-stop-f-35-parts-delivery-israel,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGVuY2EpL2J1c2luZXNzL2NvdXJ0LW9yZGVycy1uZXRoZXJsYW5kcy1zdG9wLWYtMzUtcGFydHMtZGVsaXZlcnktaXNyYWVs,20240213012054,en,enca.com,http://enca.com,2024-02-12 00:00:00,Court orders Netherlands to stop F-35 parts delivery to Israel,https://www.enca.com/business/court-orders-netherlands-stop-f-35-parts-delivery-israel
https://web.archive.org/web/20231103011122/https://www.enca.com/business/energy-giant-shell-announces-rise-profits,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGVuY2EpL2J1c2luZXNzL2VuZXJneS1naWFudC1zaGVsbC1hbm5vdW5jZXMtcmlzZS1wcm9maXRz,20231103011122,en,enca.com,http://enca.com,2023-11-02 00:00:00,Energy giant Shell announces rise in profits,https://www.enca.com/business/energy-giant-shell-announces-rise-profits
https://web.archive.org/web/20231208035610/https://www.enca.com/business/eu-tells-china-differences-must-be-addressed,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGVuY2EpL2J1c2luZXNzL2V1LXRlbGxzLWNoaW5hLWRpZmZlcmVuY2VzLW11c3QtYmUtYWRkcmVzc2Vk,20231208035610,en,enca.com,http://enca.com,2023-12-07 00:00:00,EU tells China 'differences' must be addressed,https://www.enca.com/business/eu-tells-china-differences-must-be-addressed
https://web.archive.org/web/20240223025817/https://www.enca.com/business/gaza-economy-shrank-more-80-4th-quarter-due-conflict-world-bank,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGVuY2EpL2J1c2luZXNzL2dhemEtZWNvbm9teS1zaHJhbmstbW9yZS04MC00dGgtcXVhcnRlci1kdWUtY29uZmxpY3Qtd29ybGQtYmFuaw~~,20240223025817,en,enca.com,http://enca.com,2024-02-22 00:00:00,Gaza economy shrank by more than 80% in 4th quarter due to conflict: World Bank,https://www.enca.com/business/gaza-economy-shrank-more-80-4th-quarter-due-conflict-world-bank
https://web.archive.org/web/20231205015913/https://www.enca.com/business/gold-jumps-record-rate-cut-bets-equities-struggle,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGVuY2EpL2J1c2luZXNzL2dvbGQtanVtcHMtcmVjb3JkLXJhdGUtY3V0LWJldHMtZXF1aXRpZXMtc3RydWdnbGU~,20231205015913,en,enca.com,http://enca.com,2023-12-04 00:00:00,Gold jumps to record on rate cut bets but equities struggle,https://www.enca.com/business/gold-jumps-record-rate-cut-bets-equities-struggle
https://web.archive.org/web/20231013022742/https://www.enca.com/business/iea-says-risk-oil-supply-disruptions-limited,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGVuY2EpL2J1c2luZXNzL2llYS1zYXlzLXJpc2stb2lsLXN1cHBseS1kaXNydXB0aW9ucy1saW1pdGVk,20231013022742,en,enca.com,http://enca.com,2023-10-12 00:00:00,IEA says risk of oil supply disruptions is limited,https://www.enca.com/business/iea-says-risk-oil-supply-disruptions-limited
https://web.archive.org/web/20231026055005/https://www.enca.com/business/israel-hamas-conflict-already-affecting-regional-economies-imf-head,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGVuY2EpL2J1c2luZXNzL2lzcmFlbC1oYW1hcy1jb25mbGljdC1hbHJlYWR5LWFmZmVjdGluZy1yZWdpb25hbC1lY29ub21pZXMtaW1mLWhlYWQ~,20231026055005,en,enca.com,http://enca.com,2023-10-25 00:00:00,Israel-Hamas conflict already affecting regional economies,https://www.enca.com/business/israel-hamas-conflict-already-affecting-regional-economies-imf-head
https://web.archive.org/web/20240123011940/https://www.enca.com/business/musk-address-anti-semitism-online-poland,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGVuY2EpL2J1c2luZXNzL211c2stYWRkcmVzcy1hbnRpLXNlbWl0aXNtLW9ubGluZS1wb2xhbmQ~,20240123011940,en,enca.com,http://enca.com,2024-01-22 00:00:00,Musk to address anti-Semitism online in Poland,https://www.enca.com/business/musk-address-anti-semitism-online-poland
https://web.archive.org/web/20231202051821/https://www.enca.com/business/musks-latest-gamble-tesla-cybertruck-set-debut,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGVuY2EpL2J1c2luZXNzL211c2tzLWxhdGVzdC1nYW1ibGUtdGVzbGEtY3liZXJ0cnVjay1zZXQtZGVidXQ~,20231202051821,en,enca.com,http://enca.com,2023-12-01 00:00:00,Musk's latest gamble: Tesla Cybertruck set for debut,https://www.enca.com/business/musks-latest-gamble-tesla-cybertruck-set-debut
https://web.archive.org/web/20240206020305/https://www.enca.com/business/oecd-ups-world-growth-forecast-sees-middle-east-risk,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGVuY2EpL2J1c2luZXNzL29lY2QtdXBzLXdvcmxkLWdyb3d0aC1mb3JlY2FzdC1zZWVzLW1pZGRsZS1lYXN0LXJpc2s~,20240206020305,en,enca.com,http://enca.com,2024-02-05 00:00:00,OECD ups world growth forecast but sees Middle East 'risk',https://www.enca.com/business/oecd-ups-world-growth-forecast-sees-middle-east-risk
