archived_url,article_url,id,language,media_name,media_url,publish_date,title,url
https://web.archive.org/web/20231008040859/https://www.arabnews.com/node/2386701/saudi-arabia,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGFyYWJuZXdzKS9ub2RlLzIzODY3MDEvc2F1ZGktYXJhYmlh,20231008040859,en,arabnews.com,http://arabnews.com,2023-10-07 00:00:00,SGS organizes technical workshop on International Geodiversity Day,https://www.arabnews.com/node/2386701/saudi-arabia
https://web.archive.org/web/20231008040859/https://www.arabnews.com/node/2386736/saudi-arabia,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGFyYWJuZXdzKS9ub2RlLzIzODY3MzYvc2F1ZGktYXJhYmlh,20231008040859,en,arabnews.com,http://arabnews.com,2023-10-07 00:00:00,Drones perform light show at Saudi falcons exhibition,https://www.arabnews.com/node/2386736/saudi-arabia
https://web.archive.org/web/20231008030256/https://www.arabnews.com/node/2386771/saudi-arabia,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGFyYWJuZXdzKS9ub2RlLzIzODY3NzEvc2F1ZGktYXJhYmlh,20231008030256,en,arabnews.com,http://arabnews.com,2023-10-07 00:00:00,Saudi communications minister meets South Korean officials,https://www.arabnews.com/node/2386771/saudi-arabia
https://web.archive.org/web/20231008030330/https://www.arabnews.com/node/2386776/saudi-arabia,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGFyYWJuZXdzKS9ub2RlLzIzODY3NzYvc2F1ZGktYXJhYmlh,20231008030330,en,arabnews.com,http://arabnews.com,2023-10-07 00:00:00,"Saudi culture minister and Omani counterpart visit Riyadh book fair, attend concert",https://www.arabnews.com/node/2386776/saudi-arabia
https://web.archive.org/web/20231008032542/https://www.arabnews.com/node/2386836/middle-east,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGFyYWJuZXdzKS9ub2RlLzIzODY4MzYvbWlkZGxlLWVhc3Q~,20231008032542,en,arabnews.com,http://arabnews.com,2023-10-07 00:00:00,Israel ‘at war’ as Hamas launches unprecedented attack from Gaza,https://www.arabnews.com/node/2386836/middle-east
https://web.archive.org/web/20231008040353/https://www.arabnews.com/node/2386851/saudi-arabia,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGFyYWJuZXdzKS9ub2RlLzIzODY4NTEvc2F1ZGktYXJhYmlh,20231008040353,en,arabnews.com,http://arabnews.com,2023-10-07 00:00:00,Saudi minister of Hajj and Umrah concludes visit to Morocco,https://www.arabnews.com/node/2386851/saudi-arabia
https://web.archive.org/web/20231008034757/https://www.arabnews.com/node/2386876/saudi-arabia,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGFyYWJuZXdzKS9ub2RlLzIzODY4NzYvc2F1ZGktYXJhYmlh,20231008034757,en,arabnews.com,http://arabnews.com,2023-10-07 00:00:00,Saudi media minister holds talks with Kuwaiti information minister,https://www.arabnews.com/node/2386876/saudi-arabia
https://web.archive.org/web/20231008025027/https://www.arabnews.com/node/2386901/middle-east,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGFyYWJuZXdzKS9ub2RlLzIzODY5MDEvbWlkZGxlLWVhc3Q~,20231008025027,en,arabnews.com,http://arabnews.com,2023-10-07 00:00:00,"Saudi Arabia joins global calls for de-escalation of conflict between Palestinians, Israelis",https://www.arabnews.com/node/2386901/middle-east
https://web.archive.org/web/20231008025228/https://www.arabnews.com/node/2386956/saudi-arabia,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGFyYWJuZXdzKS9ub2RlLzIzODY5NTYvc2F1ZGktYXJhYmlh,20231008025228,en,arabnews.com,http://arabnews.com,2023-10-07 00:00:00,King Salman arrives in Riyadh from NEOM,https://www.arabnews.com/node/2386956/saudi-arabia
https://web.archive.org/web/20231008025330/https://www.arabnews.com/node/2386961/saudi-arabia,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGFyYWJuZXdzKS9ub2RlLzIzODY5NjEvc2F1ZGktYXJhYmlh,20231008025330,en,arabnews.com,http://arabnews.com,2023-10-07 00:00:00,Saudi authorities crack down on drug offenders,https://www.arabnews.com/node/2386961/saudi-arabia
https://web.archive.org/web/20231008025019/https://www.arabnews.com/node/2386971/saudi-arabia,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGFyYWJuZXdzKS9ub2RlLzIzODY5NzEvc2F1ZGktYXJhYmlh,20231008025019,en,arabnews.com,http://arabnews.com,2023-10-07 00:00:00,"Kingdom arrests 15,201 illegals in one week",https://www.arabnews.com/node/2386971/saudi-arabia
https://web.archive.org/web/20231008062738/https://www.arabnews.com/node/2387001/world,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGFyYWJuZXdzKS9ub2RlLzIzODcwMDEvd29ybGQ~,20231008062738,en,arabnews.com,http://arabnews.com,2023-10-07 00:00:00,Calls to suspend London mayoral candidate accused of Islamophobia,https://www.arabnews.com/node/2387001/world
https://web.archive.org/web/20231009023434/https://www.arabnews.com/node/2387016/world,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGFyYWJuZXdzKS9ub2RlLzIzODcwMTYvd29ybGQ~,20231009023434,en,arabnews.com,http://arabnews.com,2023-10-07 00:00:00,Japan urges Israelis and Palestinians to exercise maximum restraint,https://www.arabnews.com/node/2387016/world
https://web.archive.org/web/20231009030711/https://www.arabnews.com/node/2387081/saudi-arabia,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGFyYWJuZXdzKS9ub2RlLzIzODcwODEvc2F1ZGktYXJhYmlh,20231009030711,en,arabnews.com,http://arabnews.com,2023-10-08 00:00:00,Saudi FM rejects targeting of civilians in Gaza violence,https://www.arabnews.com/node/2387081/saudi-arabia
https://web.archive.org/web/20231009053502/https://www.arabnews.com/node/2387136/middle-east,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGFyYWJuZXdzKS9ub2RlLzIzODcxMzYvbWlkZGxlLWVhc3Q~,20231009053502,en,arabnews.com,http://arabnews.com,2023-10-08 00:00:00,UN Security Council ‘must act to protect Palestinian rights’,https://www.arabnews.com/node/2387136/middle-east
https://web.archive.org/web/20231009032013/https://www.arabnews.com/node/2387141/world,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGFyYWJuZXdzKS9ub2RlLzIzODcxNDEvd29ybGQ~,20231009032013,en,arabnews.com,http://arabnews.com,2023-10-08 00:00:00,"Brazil aims to prevent escalation of conflict, Lula says",https://www.arabnews.com/node/2387141/world
https://web.archive.org/web/20231009042502/https://www.arabnews.com/node/2387146/middle-east,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGFyYWJuZXdzKS9ub2RlLzIzODcxNDYvbWlkZGxlLWVhc3Q~,20231009042502,en,arabnews.com,http://arabnews.com,2023-10-08 00:00:00,"Hamas leader Haniyeh: Battle ‘will spread to West Bank, Jerusalem’",https://www.arabnews.com/node/2387146/middle-east
https://web.archive.org/web/20231009020859/https://www.arabnews.com/node/2387161/world,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGFyYWJuZXdzKS9ub2RlLzIzODcxNjEvd29ybGQ~,20231009020859,en,arabnews.com,http://arabnews.com,2023-10-08 00:00:00,"Biden offers Israel support, warns ‘any hostile party’ not to seek advantage",https://www.arabnews.com/node/2387161/world
https://web.archive.org/web/20231009065627/https://www.arabnews.com/node/2387196/world,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGFyYWJuZXdzKS9ub2RlLzIzODcxOTYvd29ybGQ~,20231009065627,en,arabnews.com,http://arabnews.com,2023-10-08 00:00:00,The Republican field is blaming Joe Biden for dealing with Iran after Hamas’ attack on Israel,https://www.arabnews.com/node/2387196/world
https://web.archive.org/web/20231009095857/https://www.arabnews.com/node/2387206/middle-east,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGFyYWJuZXdzKS9ub2RlLzIzODcyMDYvbWlkZGxlLWVhc3Q~,20231009095857,en,arabnews.com,http://arabnews.com,2023-10-08 00:00:00,Israel’s security forces face questions after Hamas attack lays bare intelligence gaps,https://www.arabnews.com/node/2387206/middle-east
https://web.archive.org/web/20231009021404/https://www.arabnews.com/node/2387221/world,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGFyYWJuZXdzKS9ub2RlLzIzODcyMjEvd29ybGQ~,20231009021404,en,arabnews.com,http://arabnews.com,2023-10-08 00:00:00,"Fighting flares in DR Congo, forcing 50,000 to flee",https://www.arabnews.com/node/2387221/world
https://web.archive.org/web/20231009021830/https://www.arabnews.com/node/2387241/world,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGFyYWJuZXdzKS9ub2RlLzIzODcyNDEvd29ybGQ~,20231009021830,en,arabnews.com,http://arabnews.com,2023-10-08 00:00:00,Russia to seek return to UN rights body despite Ukraine war,https://www.arabnews.com/node/2387241/world
https://web.archive.org/web/20231009032319/https://www.arabnews.com/node/2387256/world,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGFyYWJuZXdzKS9ub2RlLzIzODcyNTYvd29ybGQ~,20231009032319,en,arabnews.com,http://arabnews.com,2023-10-08 00:00:00,Myanmar Supreme Court rejects jailed Aung San Suu Kyi’s appeals,https://www.arabnews.com/node/2387256/world
https://web.archive.org/web/20231009032735/https://www.arabnews.com/node/2387266/middle-east,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGFyYWJuZXdzKS9ub2RlLzIzODcyNjYvbWlkZGxlLWVhc3Q~,20231009032735,en,arabnews.com,http://arabnews.com,2023-10-08 00:00:00,"Israel declares war, goes after Hamas fighters and bombards Gaza",https://www.arabnews.com/node/2387266/middle-east
https://web.archive.org/web/20231009061636/https://www.arabnews.com/node/2387406/middle-east,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGFyYWJuZXdzKS9ub2RlLzIzODc0MDYvbWlkZGxlLWVhc3Q~,20231009061636,en,arabnews.com,http://arabnews.com,2023-10-08 00:00:00,"Israel’s envoy to Turkiye says too early to talk mediation, calls for end of Hamas presence",https://www.arabnews.com/node/2387406/middle-east
https://web.archive.org/web/20231009033249/https://www.arabnews.com/node/2387496/middle-east,https://wayback-api.archive.org/colsearch/v1/mediacloud/article/Y29tLGFyYWJuZXdzKS9ub2RlLzIzODc0OTYvbWlkZGxlLWVhc3Q~,20231009033249,en,arabnews.com,http://arabnews.com,2023-10-08 00:00:00,"Jordan, Australia discuss water projects",https://www.arabnews.com/node/2387496/middle-east
